CustomerID,Gender,Age,Income,Spending
4775,Female,22,25,73
4776,Male,37,23,27
4777,Male,31,31,18
4778,Male,39,0,76
4779,Female,37,105,12
4780,Female,22,49,29
4781,Male,37,33,49
4782,Male,30,25,35
4783,Female,43,102,18
4784,Female,24,38,5
4785,Female,22,86,104
4786,Male,22,90,72
4787,Female,43,94,77
4788,Female,42,87,22
4789,Male,33,24,66
4790,Male,34,39,66
4791,Male,44,36,47
4792,Male,32,37,54
4793,Male,46,93,64
4794,Male,38,32,73
4795,Male,31,99,78
4796,Female,24,16,89
4797,Male,39,86,76
4798,Male,30,51,60
4799,Female,29,43,56
4800,Male,37,105,30
4801,Male,43,107,19
4802,Male,44,101,4
4803,Female,34,28,78
4804,Female,36,11,94
4805,Male,35,15,10
4806,Male,45,20,24
4807,Male,37,38,11
4808,Female,24,66,79
4809,Female,28,52,58
4810,Male,36,26,79
4811,Male,22,79,11
4812,Female,28,90,13
4813,Female,30,51,29
4814,Male,31,80,35
4815,Male,42,23,47
4816,Female,39,55,34
4817,Female,32,30,77
4818,Female,33,39,95
4819,Female,31,93,21
4820,Male,36,24,88
4821,Male,35,23,95
4822,Male,35,77,96
4823,Male,33,38,56
4824,Male,43,15,63
4825,Female,36,24,73
4826,Female,25,106,31
4827,Male,26,18,69
4828,Male,41,89,78
4829,Male,35,49,57
4830,Female,40,32,63
4831,Female,28,101,25
4832,Female,37,47,40
4833,Male,40,27,76
4834,Male,38,48,103
4835,Male,45,26,93
4836,Male,30,22,23
4837,Male,29,71,19
4838,Female,36,84,83
4839,Female,25,36,12
4840,Female,44,40,69
4841,Female,31,20,33
4842,Female,44,88,86
4843,Female,37,83,35
4844,Male,46,27,23
4845,Female,23,45,66
4846,Female,26,22,85
4847,Female,23,30,63
4848,Female,27,52,50
4849,Male,47,15,80
4850,Male,32,20,50
4851,Female,33,92,13
4852,Male,27,71,0
4853,Male,27,42,39
4854,Male,40,18,6
4855,Female,34,33,23
4856,Male,27,30,45
4857,Female,25,25,0
4858,Female,27,22,62
4859,Female,25,0,14
4860,Female,40,93,59
4861,Female,42,79,93
4862,Male,45,80,8
4863,Male,32,16,34
4864,Male,27,53,45
4865,Male,33,92,1
4866,Male,41,43,67
4867,Female,35,46,41
4868,Male,32,74,5
4869,Male,31,65,55
4870,Female,47,30,39
4871,Female,42,107,21
4872,Male,39,73,106
4873,Female,26,79,17
4874,Male,39,16,7
4875,Female,23,27,19
4876,Male,32,96,92
4877,Male,29,14,1
4878,Female,39,36,70
4879,Male,28,22,21
4880,Male,29,85,23
4881,Male,31,12,63
4882,Male,23,90,77
4883,Female,34,99,10
4884,Female,22,70,76
4885,Male,28,76,18
4886,Male,43,1,94
4887,Female,28,84,54
4888,Male,29,87,1
4889,Male,31,17,81
4890,Female,36,111,32
4891,Female,44,22,88
4892,Female,45,37,19
4893,Male,47,27,9
4894,Male,27,5,80
4895,Male,48,83,15
4896,Male,24,20,86
4897,Male,27,32,41
4898,Female,38,95,90
4899,Male,47,64,89
4900,Female,45,23,28
4901,Male,24,52,89
4902,Female,44,26,67
4903,Female,38,92,84
4904,Male,28,55,62
4905,Male,38,13,75
4906,Female,43,19,97
4907,Female,39,45,36
4908,Male,35,49,48
4909,Female,39,79,79
4910,Male,37,53,15
4911,Female,44,36,92
4912,Male,40,117,17
4913,Male,24,64,78
4914,Male,32,74,85
4915,Male,46,32,88
4916,Female,41,24,64
4917,Male,47,50,53
4918,Male,35,21,41
4919,Male,35,59,52
4920,Female,29,14,81
4921,Male,28,6,93
4922,Female,43,54,43
4923,Male,48,38,81
4924,Female,26,27,88
4925,Male,34,91,15
4926,Male,47,43,75
4927,Female,42,9,78
4928,Female,26,92,81
4929,Male,39,45,12
4930,Female,44,78,89
4931,Female,48,74,24
4932,Male,41,37,49
4933,Female,48,88,29
4934,Female,27,22,34
4935,Male,24,74,0
4936,Female,39,20,12
4937,Female,45,5,79
4938,Male,38,24,8
4939,Female,29,60,37
4940,Male,29,48,40
4941,Male,47,22,84
4942,Male,31,52,47
4943,Male,37,27,22
4944,Female,33,96,71
4945,Male,45,21,21
4946,Male,25,22,78
4947,Male,46,80,12
4948,Male,44,28,78
4949,Male,24,66,15
4950,Female,41,9,64
4951,Male,42,22,54
4952,Male,47,24,79
4953,Male,26,29,65
4954,Female,46,54,56
4955,Female,40,94,19
4956,Male,34,12,86
4957,Female,41,41,85
4958,Male,43,100,76
4959,Male,41,26,93
4960,Female,42,87,29
4961,Male,22,93,90
4962,Female,44,54,54
4963,Female,31,85,66
4964,Female,43,11,62
4965,Male,30,11,98
4966,Male,41,32,63
4967,Male,43,27,29
4968,Male,24,97,69
4969,Female,33,79,56
4970,Male,36,45,66
4971,Female,40,50,48
4972,Female,44,86,29
4973,Male,29,77,28
4974,Female,27,75,25
4975,Female,36,22,1
4976,Female,46,53,41
4977,Female,48,84,53
4978,Male,40,28,5
4979,Female,40,28,44
4980,Male,43,97,12
4981,Male,30,46,49
4982,Male,40,41,33
4983,Male,34,36,29
4984,Male,42,79,13
4985,Female,25,94,19
4986,Male,35,47,8
4987,Male,46,99,62
4988,Male,29,25,6
4989,Male,33,19,67
4990,Female,31,83,33
4991,Female,23,15,78
4992,Male,39,26,69
4993,Female,40,44,61
4994,Male,35,52,94
4995,Male,38,77,83
4996,Female,39,63,105
4997,Male,40,76,67
4998,Male,39,62,37
4999,Male,29,36,7
5000,Male,39,95,31
5001,Female,43,95,77
5002,Female,48,41,31
5003,Male,24,84,83
5004,Male,31,30,4
5005,Male,25,100,24
5006,Female,48,55,47
5007,Female,28,84,84
5008,Female,34,81,77
5009,Female,48,29,70
5010,Female,29,48,72
5011,Male,48,33,44
5012,Male,36,38,13
5013,Female,40,31,47
5014,Male,34,4,24
5015,Male,35,45,49
5016,Male,28,53,39
5017,Male,35,87,73
5018,Female,37,30,15
5019,Female,36,35,94
5020,Female,27,86,79
5021,Male,28,24,93
5022,Male,23,59,77
5023,Male,22,100,81
5024,Female,38,31,48
5025,Male,43,16,74
5026,Female,27,20,63
5027,Male,39,91,76
5028,Female,24,30,19
5029,Female,37,52,50
5030,Female,42,32,75
5031,Male,46,67,52
5032,Male,40,30,31
5033,Female,48,73,68
5034,Female,33,22,99
5035,Female,43,69,48
5036,Female,30,31,20
5037,Male,28,51,30
5038,Male,35,18,75
5039,Female,27,15,24
5040,Female,37,34,70
5041,Male,25,25,79
5042,Female,24,37,39
5043,Male,23,78,4
5044,Male,40,23,12
5045,Female,30,90,77
5046,Female,47,47,46
5047,Male,27,98,66
5048,Male,44,36,68
5049,Female,45,85,90
5050,Male,42,33,72
5051,Female,30,74,72
5052,Male,38,3,77
5053,Male,42,104,15
5054,Male,33,85,40
5055,Female,24,16,18
5056,Male,28,22,1
5057,Female,32,38,46
5058,Male,32,36,57
5059,Male,38,26,24
5060,Female,37,29,53
5061,Female,28,1,67
5062,Male,26,102,4
5063,Male,48,22,81
5064,Male,42,23,16
5065,Male,35,47,39
5066,Male,25,40,35
5067,Female,39,23,22
5068,Female,41,72,70
5069,Female,39,43,42
5070,Male,37,101,10
5071,Female,24,33,65
5072,Male,48,83,60
5073,Male,27,56,71
5074,Female,44,91,71
5075,Male,32,1,16
5076,Male,37,90,29
5077,Male,25,87,61
5078,Male,31,85,32
5079,Female,36,42,80
5080,Male,39,94,19
5081,Male,39,38,37
5082,Male,22,76,71
5083,Female,24,22,34
5084,Male,39,24,86
5085,Male,43,30,7
5086,Female,40,46,72
5087,Male,39,100,9
5088,Male,30,26,81
5089,Female,23,19,56
5090,Male,37,91,15
5091,Male,37,61,42
5092,Female,35,40,83
5093,Female,33,90,78
5094,Female,37,111,35
5095,Female,38,102,102
5096,Male,37,18,82
5097,Female,35,49,67
5098,Male,29,99,14
5099,Female,28,40,25
5100,Male,42,83,88
5101,Female,31,107,29
5102,Female,44,34,8
5103,Male,23,14,31
5104,Female,23,49,63
5105,Female,35,12,75
5106,Female,43,18,73
5107,Female,46,17,19
5108,Male,40,23,21
5109,Male,32,30,78
5110,Female,22,18,9
5111,Female,47,88,23
5112,Male,28,27,6
5113,Male,42,60,96
5114,Male,25,73,75
5115,Female,26,30,10
5116,Male,36,15,13
5117,Male,44,53,64
5118,Female,28,37,85
5119,Female,22,43,44
5120,Male,36,86,29
5121,Female,36,29,15
5122,Female,46,34,74
5123,Male,26,84,65
5124,Female,26,66,83
5125,Female,41,27,14
5126,Female,32,4,17
5127,Male,31,49,46
5128,Male,43,24,12
5129,Female,47,85,16
5130,Female,26,42,54
5131,Male,30,58,66
5132,Male,41,95,26
5133,Female,23,31,88
5134,Female,46,61,46
5135,Female,25,80,47
5136,Male,30,85,17
5137,Female,40,76,4
5138,Female,39,8,23
5139,Female,22,86,88
5140,Female,28,76,84
5141,Female,23,1,22
5142,Male,37,44,17
5143,Female,42,92,88
5144,Male,32,89,7
5145,Female,44,21,80
5146,Male,42,34,80
5147,Male,39,64,69
5148,Female,23,82,23
5149,Female,38,50,48
5150,Female,33,33,0
5151,Female,23,51,53
5152,Female,22,50,35
5153,Female,23,44,60
5154,Female,39,40,28
5155,Male,41,79,83
5156,Male,41,70,105
5157,Male,37,83,20
5158,Male,43,27,77
5159,Female,37,25,90
5160,Male,42,29,69
5161,Male,22,37,29
5162,Female,45,20,27
5163,Female,22,22,18
5164,Male,46,93,39
5165,Male,29,100,88
5166,Female,30,29,47
5167,Male,29,20,38
5168,Male,40,105,23
5169,Male,30,28,97
5170,Male,46,4,67
5171,Male,45,29,23
5172,Female,34,86,26
5173,Female,42,36,38
5174,Female,45,31,73
5175,Female,32,77,8
5176,Female,27,44,13
5177,Female,31,20,26
5178,Male,22,36,45
5179,Male,33,42,86
5180,Female,32,46,37
5181,Male,27,79,35
5182,Female,26,91,2
5183,Female,47,89,20
5184,Female,41,53,57
5185,Male,29,82,65
5186,Male,48,59,57
5187,Female,45,109,16
5188,Male,45,45,60
5189,Male,30,28,60
5190,Female,26,85,28
5191,Male,29,0,26
5192,Male,25,28,16
5193,Male,44,86,35
5194,Male,26,87,20
5195,Female,25,43,59
5196,Female,39,66,14
5197,Female,41,27,51
5198,Female,46,26,34
5199,Female,43,76,4
5200,Male,32,100,12
5201,Female,63,19,23
5202,Male,45,31,56
5203,Male,31,32,73
5204,Female,55,77,62
5205,Male,53,90,16
5206,Female,43,31,17
5207,Female,46,6,24
5208,Male,37,35,91
5209,Male,46,90,32
5210,Male,45,86,77
5211,Female,33,20,14
5212,Female,64,1,11
5213,Female,46,98,29
5214,Male,52,12,5
5215,Male,49,63,17
5216,Male,48,95,42
5217,Female,65,41,63
5218,Female,33,57,59
5219,Male,68,20,75
5220,Male,33,18,12
5221,Male,19,118,9
5222,Male,53,85,75
5223,Male,53,46,66
5224,Female,42,50,48
5225,Male,51,42,42
5226,Female,34,29,64
5227,Female,54,28,59
5228,Female,54,100,15
5229,Male,63,35,44
5230,Female,18,33,99
5231,Female,46,80,6
5232,Male,18,35,33
5233,Male,57,57,54
5234,Female,47,1,9
5235,Male,47,29,27
5236,Male,27,28,3
5237,Male,51,40,43
5238,Male,20,69,74
5239,Male,20,49,49
5240,Male,27,95,100
5241,Male,61,47,47
5242,Male,62,41,32
5243,Male,50,7,12
5244,Male,19,88,10
5245,Male,40,24,73
5246,Male,21,54,40
5247,Female,65,29,25
5248,Male,67,43,46
5249,Male,46,87,17
5250,Female,64,56,46
5251,Male,54,72,94
5252,Female,61,59,94
5253,Female,64,27,72
5254,Female,24,47,60
5255,Male,34,41,41
5256,Female,54,9,23
5257,Male,41,90,17
5258,Female,60,27,44
5259,Male,60,63,8
5260,Female,58,98,85
5261,Female,46,34,74
5262,Female,52,42,57
5263,Female,62,87,12
5264,Female,26,28,20
5265,Female,22,21,17
5266,Male,22,40,14
5267,Female,34,68,56
5268,Male,42,38,111
5269,Female,19,13,77
5270,Female,25,28,67
5271,Female,47,25,79
5272,Male,30,36,78
5273,Female,55,55,53
5274,Male,31,42,47
5275,Male,35,104,70
5276,Male,50,11,68
5277,Female,56,36,71
5278,Male,40,36,57
5279,Male,33,28,84
5280,Female,42,11,32
5281,Female,23,75,18
5282,Female,25,40,99
5283,Female,49,67,68
5284,Female,60,80,19
5285,Female,42,34,80
5286,Male,32,58,61
5287,Male,20,89,17
5288,Female,50,40,8
5289,Female,46,35,30
5290,Male,36,9,24
5291,Male,28,50,69
5292,Female,60,26,9
5293,Male,59,42,98
5294,Female,21,89,27
5295,Female,32,32,46
5296,Female,67,17,24
5297,Female,65,99,71
5298,Male,34,99,22
5299,Male,62,29,54
5300,Female,27,16,76
5301,Male,66,56,35
5302,Female,59,92,12
5303,Male,22,105,24
5304,Male,58,88,79
5305,Female,29,80,88
5306,Male,19,48,44
5307,Female,43,108,45
5308,Male,61,68,56
5309,Male,52,73,27
5310,Female,54,19,75
5311,Male,21,0,22
5312,Male,44,68,86
5313,Female,63,15,68
5314,Male,57,36,30
5315,Female,51,55,55
5316,Female,41,27,85
5317,Male,62,27,13
5318,Female,27,95,41
5319,Female,67,48,89
5320,Male,66,92,24
5321,Female,50,73,12
5322,Male,40,48,33
5323,Female,22,100,27
5324,Male,51,36,62
5325,Male,31,36,23
5326,Male,20,37,55
5327,Male,34,71,21
5328,Female,33,10,67
5329,Male,35,108,10
5330,Female,68,18,13
5331,Male,30,38,65
5332,Male,44,81,68
5333,Male,48,33,7
5334,Male,54,66,27
5335,Female,34,55,32
5336,Female,31,19,76
5337,Male,50,48,47
5338,Male,53,44,43
5339,Female,18,88,58
5340,Male,66,25,82
5341,Male,54,83,64
5342,Male,32,30,43
5343,Male,43,2,72
5344,Female,55,2,43
5345,Female,58,61,63
5346,Male,34,25,74
5347,Male,29,14,86
5348,Female,62,41,14
5349,Female,38,81,10
5350,Female,24,25,64
5351,Female,21,21,77
5352,Female,33,47,7
5353,Female,23,51,32
5354,Female,34,25,11
5355,Female,62,10,67
5356,Male,37,28,11
5357,Male,20,66,90
5358,Female,61,22,34
5359,Male,52,41,33
5360,Male,44,68,11
5361,Male,68,32,25
5362,Male,51,91,27
5363,Male,68,47,41
5364,Male,36,63,86
5365,Male,20,82,72
5366,Male,60,100,8
5367,Female,65,62,17
5368,Male,61,55,38
5369,Male,57,53,57
5370,Female,42,22,10
5371,Female,18,44,47
5372,Female,51,46,66
5373,Male,44,66,36
5374,Female,35,43,73
5375,Male,18,19,57
5376,Female,41,15,28
5377,Male,29,33,67
5378,Female,22,12,12
5379,Female,48,21,7
5380,Female,54,102,86
5381,Female,52,93,14
5382,Female,52,43,36
5383,Female,46,29,5
5384,Male,50,32,74
5385,Female,44,30,37
5386,Female,33,53,23
5387,Male,53,84,75
5388,Female,53,36,14
5389,Female,51,29,76
5390,Female,68,58,42
5391,Male,56,24,70
5392,Female,49,17,31
5393,Male,62,47,19
5394,Male,59,79,29
5395,Female,43,27,70
5396,Female,53,21,86
5397,Female,41,12,88
5398,Female,39,27,10
5399,Male,41,130,11
5400,Male,48,23,6
5401,Female,24,96,87
5402,Male,43,35,60
5403,Female,25,87,89
5404,Male,56,80,61
5405,Male,38,22,38
5406,Male,40,30,19
5407,Male,54,119,23
5408,Male,25,7,85
5409,Male,59,20,27
5410,Female,24,42,60
5411,Female,41,68,56
5412,Female,20,22,7
5413,Female,61,65,22
5414,Male,65,40,99
5415,Male,37,87,85
5416,Female,59,0,69
5417,Male,30,53,7
5418,Male,50,50,25
5419,Male,44,79,71
5420,Male,19,92,82
5421,Female,31,88,80
5422,Male,19,95,32
5423,Female,44,84,89
5424,Female,49,57,45
5425,Male,64,92,28
5426,Female,68,23,80
5427,Male,49,96,74
5428,Female,57,24,37
5429,Female,44,49,59
5430,Male,33,9,2
5431,Male,53,23,0
5432,Male,25,4,29
5433,Male,40,102,75
5434,Male,68,111,15
5435,Female,51,26,83
5436,Female,44,46,61
5437,Male,54,30,22
5438,Female,24,33,47
5439,Female,32,12,94
5440,Male,51,21,67
5441,Male,34,41,8
5442,Male,28,23,46
5443,Male,44,88,14
5444,Male,57,30,73
5445,Male,30,64,90
5446,Female,46,4,101
5447,Male,19,93,38
5448,Male,56,24,15
5449,Female,25,71,9
5450,Male,29,72,35
5451,Female,23,10,40
5452,Male,32,41,66
5453,Male,27,30,4
5454,Female,47,72,99
5455,Female,50,68,91
5456,Female,43,64,21
5457,Male,44,16,30
5458,Male,49,107,74
5459,Male,47,35,3
5460,Male,43,96,4
5461,Male,44,59,59
5462,Female,48,48,41
5463,Male,18,25,12
5464,Male,58,13,24
5465,Male,34,70,25
5466,Female,47,35,1
5467,Female,31,100,24
5468,Male,31,103,19
5469,Female,57,83,71
5470,Male,31,80,87
5471,Female,58,22,13
5472,Male,48,95,86
5473,Female,57,18,26
5474,Male,50,34,65
5475,Female,67,88,62
5476,Female,63,15,66
5477,Male,61,21,76
5478,Male,47,25,108
5479,Male,21,72,69
5480,Male,53,19,76
5481,Female,57,54,49
5482,Male,40,71,86
5483,Female,60,52,56
5484,Male,30,16,13
5485,Female,33,25,26
5486,Female,18,101,18
5487,Male,54,11,18
5488,Male,45,21,5
5489,Female,29,15,71
5490,Male,35,29,86
5491,Male,25,86,48
5492,Female,37,46,38
5493,Male,34,92,12
5494,Female,48,55,71
5495,Male,19,90,26
5496,Male,42,48,37
5497,Male,64,14,83
5498,Male,41,104,90
5499,Male,68,77,70
5500,Male,61,80,38
5501,Female,67,20,99
5502,Male,35,19,29
5503,Male,65,25,7
5504,Female,25,28,79
5505,Female,57,32,81
5506,Male,46,100,4
5507,Female,30,18,81
5508,Male,38,69,84
5509,Female,26,23,28
5510,Male,54,74,94
5511,Female,25,90,96
5512,Male,53,60,50
5513,Male,20,100,76
5514,Female,25,83,69
5515,Female,64,75,21
5516,Female,49,22,12
5517,Female,38,71,5
5518,Female,63,82,84
5519,Male,25,97,14
5520,Male,60,40,49
5521,Male,63,92,11
5522,Female,19,37,87
5523,Female,64,23,70
5524,Male,36,37,21
5525,Female,48,81,88
5526,Female,31,2,19
5527,Male,20,39,36
5528,Female,38,84,79
5529,Male,30,47,44
5530,Female,19,29,46
5531,Male,64,102,3
5532,Male,38,26,53
5533,Male,45,42,51
5534,Female,59,50,49
5535,Male,46,67,62
5536,Male,39,3,98
5537,Male,64,41,44
5538,Female,61,82,92
5539,Female,34,19,17
5540,Male,46,20,23
5541,Female,34,77,15
5542,Male,27,28,71
5543,Male,28,108,5
5544,Female,19,66,84
5545,Female,63,84,31
5546,Female,29,83,42
5547,Male,26,75,83
5548,Female,58,44,24
5549,Female,58,44,55
5550,Male,47,72,96
5551,Female,51,116,11
5552,Female,36,20,84
5553,Male,21,32,105
5554,Male,57,32,81
5555,Male,52,74,57
5556,Male,63,80,18
5557,Male,63,21,20
5558,Male,39,75,68
5559,Female,32,107,89
5560,Female,28,41,55
5561,Male,62,79,82
5562,Female,30,37,41
5563,Male,57,35,46
5564,Female,63,77,75
5565,Male,21,92,13
5566,Male,30,98,79
5567,Male,48,76,33
5568,Female,53,88,45
5569,Male,65,9,5
5570,Male,37,45,59
5571,Female,41,124,14
5572,Female,64,12,68
5573,Male,49,15,23
5574,Male,30,79,46
5575,Female,42,34,90
5576,Female,21,88,94
5577,Male,46,60,78
5578,Female,26,89,29
5579,Male,67,78,90
5580,Male,34,66,61
5581,Male,35,40,51
5582,Female,35,25,85
5583,Female,49,13,70
5584,Male,32,29,53
5585,Male,39,10,37
5586,Female,24,24,74
5587,Male,46,39,39
5588,Male,40,28,87
5589,Male,47,95,74
5590,Male,42,97,29
5591,Female,46,83,61
5592,Male,64,15,31
5593,Female,53,32,81
5594,Female,62,108,82
5595,Female,46,17,27
5596,Male,22,45,63
5597,Male,51,31,19
5598,Male,35,76,80
5599,Male,22,43,50
5600,Male,52,19,90
5601,Male,45,32,24
5602,Female,52,98,84
5603,Female,41,30,7
5604,Male,53,96,5
5605,Female,53,92,77
5606,Male,21,88,79
5607,Female,54,67,51
5608,Male,54,20,76
5609,Female,35,86,78
5610,Male,63,44,67
5611,Female,34,99,12
5612,Male,62,24,6
5613,Male,58,96,18
5614,Male,59,80,66
5615,Male,51,75,44
5616,Female,45,31,105
5617,Female,48,108,16
5618,Male,49,101,27
5619,Male,26,99,19
5620,Female,42,101,99
5621,Male,47,48,53
5622,Male,38,97,8
5623,Female,22,99,5
5624,Male,54,27,69
5625,Female,52,11,2
5626,Female,50,35,44
5627,Female,39,35,83
5628,Female,28,94,15
5629,Female,47,44,8
5630,Male,52,102,26
5631,Male,31,68,21
5632,Female,45,71,55
5633,Female,42,35,47
5634,Male,57,14,14
5635,Male,61,110,86
5636,Female,18,39,113
5637,Male,32,24,92
5638,Male,55,18,19
5639,Female,62,38,47
5640,Male,32,45,22
5641,Male,26,32,81
5642,Female,37,79,25
5643,Male,58,81,66
5644,Male,39,39,39
5645,Female,52,4,41
5646,Male,56,43,55
5647,Female,49,42,38
5648,Male,62,27,75
5649,Female,65,34,73
5650,Male,47,7,90
5651,Male,41,80,9
5652,Female,31,28,46
5653,Female,20,56,49
5654,Male,59,66,92
5655,Male,21,80,13
5656,Male,64,9,45
5657,Female,45,100,57
5658,Male,26,87,36
5659,Male,23,0,65
5660,Female,48,21,77
5661,Male,50,25,74
5662,Male,30,38,27
5663,Female,34,12,16
5664,Male,58,32,109
5665,Female,24,34,37
5666,Male,64,35,48
5667,Female,51,33,68
5668,Female,50,97,15
5669,Female,46,99,20
5670,Male,39,77,30
5671,Male,39,103,106
5672,Female,55,96,59
5673,Female,20,12,40
5674,Female,43,25,105
5675,Male,54,95,10
5676,Female,21,88,18
5677,Male,30,107,18
5678,Male,18,108,21
5679,Male,32,40,45
5680,Female,48,91,68
5681,Female,35,80,97
5682,Female,30,48,84
5683,Female,64,26,32
5684,Male,61,40,55
5685,Male,61,65,74
5686,Male,34,109,30
5687,Female,31,81,10
5688,Female,58,27,87
5689,Female,52,73,5
5690,Female,18,43,10
5691,Male,44,41,37
5692,Male,20,57,1
5693,Male,31,39,85
5694,Male,23,98,3
5695,Female,20,40,58
5696,Male,44,73,12
5697,Male,46,51,39
5698,Male,63,29,52
5699,Female,24,93,45
5700,Female,56,11,19
5701,Male,66,37,45
5702,Female,55,37,30
5703,Male,46,65,91
5704,Male,34,92,22
5705,Male,26,23,106
5706,Female,47,35,8
5707,Male,52,52,62
5708,Female,52,38,46
5709,Male,31,8,7
5710,Female,30,72,95
5711,Male,61,100,19
5712,Female,36,96,19
5713,Female,51,24,4
5714,Female,19,32,44
5715,Female,33,34,82
5716,Male,30,44,44
5717,Female,64,85,29
5718,Male,38,27,11
5719,Female,66,97,14
5720,Male,41,94,88
5721,Male,36,2,72
5722,Male,56,70,29
5723,Female,41,22,98
5724,Female,24,94,18
5725,Female,42,99,71
5726,Male,55,82,13
5727,Male,60,2,85
5728,Female,50,14,3
5729,Female,38,82,71
5730,Male,39,46,64
5731,Male,64,91,8
5732,Male,23,37,27
5733,Male,56,13,45
5734,Male,34,13,14
5735,Male,55,32,82
5736,Male,34,23,75
5737,Female,39,21,87
5738,Female,31,83,17
5739,Male,58,42,30
5740,Female,60,15,0
5741,Female,65,50,32
5742,Male,57,124,6
5743,Male,33,108,27
5744,Female,31,81,99
5745,Male,33,67,70
5746,Female,40,52,49
5747,Female,54,36,59
5748,Male,40,21,15
5749,Female,24,101,26
5750,Female,28,33,56
5751,Male,42,53,0
5752,Female,56,88,17
5753,Male,31,94,29
5754,Male,63,102,27
5755,Male,34,44,54
5756,Female,34,28,52
5757,Male,53,33,16
5758,Female,28,23,84
5759,Female,49,71,65
5760,Male,42,27,82
5761,Male,28,76,20
5762,Female,55,13,82
5763,Male,34,90,85
5764,Male,66,17,22
5765,Female,63,47,64
5766,Male,68,91,88
5767,Male,59,85,91
5768,Male,21,27,13
5769,Female,46,8,76
5770,Female,19,38,24
5771,Female,30,84,28
5772,Male,60,18,77
5773,Female,43,103,64
5774,Male,44,72,78
5775,Female,25,13,91
5776,Female,67,78,84
5777,Female,34,12,14
5778,Female,37,84,14
5779,Female,41,31,39
5780,Female,52,79,71
5781,Female,56,12,96
5782,Female,64,27,17
5783,Male,45,59,56
5784,Male,31,83,10
5785,Male,39,85,96
5786,Female,65,119,8
5787,Male,43,21,24
5788,Female,55,32,44
5789,Female,22,88,32
5790,Male,68,39,52
5791,Male,43,58,50
5792,Male,34,33,97
5793,Male,65,29,56
5794,Female,23,16,97
5795,Male,19,95,29
5796,Female,37,21,61
5797,Male,65,119,76
5798,Female,53,23,18
5799,Female,60,76,28
5800,Female,36,51,47
5801,Female,21,89,18
5802,Male,45,21,56
5803,Male,62,91,6
5804,Female,43,30,15
5805,Female,48,91,23
5806,Male,22,78,79
5807,Male,38,25,62
5808,Female,26,29,15
5809,Male,18,47,38
5810,Female,28,90,22
5811,Female,57,35,73
5812,Female,57,80,74
5813,Male,42,31,82
5814,Female,64,28,92
5815,Male,39,26,30
5816,Female,42,87,21
5817,Male,41,24,1
5818,Male,40,49,52
5819,Male,42,87,81
5820,Female,62,46,18
5821,Male,36,55,80
5822,Female,39,31,16
5823,Female,38,49,60
5824,Female,21,68,73
5825,Male,67,32,46
5826,Female,48,94,82
5827,Female,44,15,65
5828,Female,26,79,31
5829,Male,67,85,41
5830,Female,46,34,89
5831,Male,38,101,28
5832,Male,47,78,69
5833,Male,61,52,20
5834,Male,23,109,62
5835,Male,57,71,38
5836,Female,36,45,45
5837,Male,66,2,74
5838,Male,23,101,28
5839,Female,54,58,39
5840,Male,43,35,25
5841,Male,54,86,19
5842,Female,18,25,64
5843,Male,65,124,72
5844,Male,58,32,55
5845,Female,54,78,97
5846,Female,27,100,60
5847,Female,35,91,27
5848,Female,67,83,18
5849,Male,66,41,28
5850,Female,19,35,3
5851,Female,63,85,86
5852,Male,34,86,91
5853,Female,65,92,78
5854,Male,46,87,84
5855,Male,52,88,65
5856,Female,50,52,65
5857,Female,53,94,86
5858,Male,58,4,90
5859,Male,66,39,29
5860,Female,40,84,29
5861,Male,23,94,2
5862,Male,25,28,27
5863,Female,37,28,67
5864,Female,65,29,61
5865,Male,42,1,13
5866,Male,35,75,4
5867,Female,37,39,27
5868,Female,44,17,27
5869,Male,40,99,13
5870,Male,66,91,69
5871,Male,65,84,10
5872,Female,48,49,30
5873,Male,42,16,98
5874,Female,29,37,36
5875,Male,58,105,2
5876,Male,32,40,37
5877,Female,53,27,68
5878,Male,64,29,25
5879,Female,63,42,100
5880,Male,35,87,83
5881,Male,22,101,83
5882,Male,34,107,24
5883,Male,63,93,96
5884,Male,56,43,95
5885,Female,18,64,32
5886,Female,61,7,78
5887,Female,28,18,87
5888,Female,21,27,87
5889,Female,25,99,64
5890,Female,41,66,63
5891,Male,60,110,78
5892,Male,42,28,34
5893,Male,26,100,8
5894,Female,55,59,51
5895,Male,50,47,44
5896,Female,43,30,17
5897,Male,39,102,85
5898,Male,48,78,18
5899,Female,56,73,80
5900,Female,20,81,12
5901,Male,29,81,37
5902,Female,23,27,12
5903,Female,66,101,21
5904,Male,23,88,75
5905,Male,28,15,8
5906,Female,41,73,25
5907,Male,49,97,31
5908,Male,35,18,58
5909,Female,37,51,43
5910,Female,28,42,53
5911,Female,23,88,24
5912,Male,64,71,5
5913,Female,18,32,88
5914,Male,44,18,88
5915,Female,18,39,62
5916,Female,60,79,4
5917,Male,68,19,87
5918,Female,23,25,18
5919,Male,42,80,82
5920,Male,54,30,43
5921,Male,57,89,20
5922,Male,34,27,28
5923,Male,36,43,66
5924,Female,59,34,52
5925,Female,24,0,81
5926,Female,48,15,72
5927,Male,19,20,5
5928,Female,48,38,45
5929,Male,35,28,82
5930,Male,54,23,11
5931,Female,42,84,7
5932,Female,54,15,75
5933,Male,48,83,87
5934,Male,52,21,73
5935,Male,54,98,65
5936,Female,44,34,56
5937,Male,24,19,91
5938,Female,48,90,84
5939,Female,48,35,19
