userId,songId,rating,type
327,8360,4.0,Contemporary
327,1722,4.0,Classical
327,2688,4.0,Orchestral
327,6537,3.5,R&B
327,47,3.5,Blues
327,32,4.0,Hip-Hop
327,2268,4.0,R&B
327,6934,4.5,Punk
327,2001,4.0,Electronic
327,288,3.0,Jazz
327,4878,5.0,Alternative
327,3623,4.5,Punk
327,2916,4.0,Alternative
327,6373,2.5,Jazz
327,1274,5.0,absolute music
327,1200,5.0,Rap
327,296,5.0,Orchestral
327,364,4.0,R&B
327,4643,3.0,Jazz
327,592,3.0,Classical
327,6874,5.0,Hip-Hop
327,2640,5.0,R&B
327,1376,4.0,Punk
327,7143,4.5,Orchestral
327,2371,4.0,Alternative
327,539,3.0,Punk
327,608,5.0,country music
327,3273,4.0,Anime
327,231,4.5,R&B
327,1347,4.0,absolute music
327,1259,4.0,Orchestral
327,1196,4.0,Contemporary
327,3247,3.0,Rap
327,2628,4.0,Rap
327,4027,5.0,Country
327,223,5.0,Hip-Hop
327,3499,3.5,Blues
327,2394,3.5,absolute music
327,6502,5.0,Blues
327,3033,5.0,country music
328,3396,3.5,Jazz
328,2700,1.0,R&B
328,8368,4.0,Country
328,1721,2.5,country music
328,4016,3.0,absolute music
328,910,4.0,Orchestral
328,4306,4.0,Rap
328,3996,3.0,Punk
328,1197,3.5,Anime
328,1148,4.5,Classical
328,1387,3.0,Rap
328,4886,4.0,Rock
328,736,3.5,Contemporary
328,1214,3.5,Hip-Hop
328,2628,1.0,Rap
328,1291,3.5,Punk
328,595,3.5,R&B
328,8464,3.5,absolute music
328,2194,3.0,Rap
328,2599,4.0,Classical
328,151,3.5,Hip-Hop
328,8360,4.0,Contemporary
328,5218,3.5,absolute music
328,33615,2.5,Blues
328,356,3.0,Contemporary
328,1079,3.0,Rock
328,2762,3.5,Rock
328,1580,4.0,Alternative
328,1288,4.0,Country
328,919,4.0,Orchestral
328,904,4.0,Classical
328,1394,3.0,Rap
328,1266,3.5,absolute music
328,1103,3.0,Hip-Hop
328,908,4.0,Rap
328,2716,3.5,R&B
328,1223,4.5,absolute music
328,1485,1.5,Punk
328,1196,4.5,Contemporary
328,2640,3.0,R&B
328,318,4.5,Orchestral
328,1231,3.0,Orchestral
328,2406,3.5,Punk
328,2948,3.5,Anime
328,1203,4.0,Electronic
328,1270,3.5,country music
328,1022,4.0,Rock
328,899,4.0,Rock
328,720,4.5,Alternative
328,3471,3.5,Rap
328,316,3.5,Contemporary
328,3363,3.0,Jazz
328,300,3.0,Country
328,1136,3.0,Classical
328,1207,4.5,Jazz
328,2947,3.5,Blues
328,1073,4.0,Punk
328,364,3.5,R&B
328,260,4.0,Rock
328,2096,4.0,Rap
328,6947,3.5,Country
328,780,3.5,Rock
328,2141,3.5,Contemporary
328,246,3.0,Punk
328,8874,2.0,absolute music
328,432,2.5,Classical
328,2355,3.5,Rap
328,5618,4.5,Contemporary
328,593,3.0,Alternative
328,480,3.5,absolute music
328,2294,3.0,Alternative
328,8961,3.5,Rock
328,34405,4.5,Rock
328,1617,3.5,Blues
328,648,2.5,Rock
328,2858,4.0,Contemporary
328,608,3.0,country music
328,1198,3.5,Punk
328,380,3.5,Alternative
328,1213,3.0,R&B
328,38038,4.5,Blues
328,457,3.0,country music
328,3751,3.5,Blues
328,1449,3.0,Classical
328,1278,3.5,Punk
328,2105,3.0,Blues
328,2761,3.0,Country
328,1200,3.5,Rap
328,2054,3.5,Electronic
328,2139,3.0,country music
328,3897,3.5,Hip-Hop
328,6377,3.5,Rap
328,745,4.5,Country
328,110,4.0,Classical
328,2080,3.5,Rap
328,3911,3.0,Anime
328,2987,4.0,absolute music
328,1,4.0,Classical
328,3034,3.0,absolute music
328,150,4.0,R&B
328,1527,3.5,Punk
328,25,3.0,Orchestral
328,40815,4.0,Contemporary
328,4027,4.0,Country
328,1032,3.0,Anime
328,34,4.0,Blues
328,8798,3.5,Hip-Hop
328,2918,3.5,Hip-Hop
328,2087,3.5,Classical
328,3114,4.0,Classical
328,6979,3.0,Orchestral
328,163,3.5,Hip-Hop
328,1259,3.5,Orchestral
328,2804,3.0,Punk
328,588,3.5,Rap
328,1265,3.5,Electronic
328,2081,3.5,Alternative
328,141,3.5,Rap
329,260,5.0,Rock
329,708,4.0,Jazz
329,733,4.0,Blues
329,736,4.0,Contemporary
329,1,5.0,Classical
329,104,3.0,absolute music
329,648,4.0,Rock
329,32,3.0,Hip-Hop
329,7,4.0,R&B
329,1356,5.0,Jazz
329,653,3.0,Country
329,5,3.0,Punk
329,25,5.0,Orchestral
329,6,5.0,Electronic
329,95,3.0,Classical
329,780,4.0,Rock
329,786,3.0,Electronic
329,1210,4.0,Contemporary
329,3,3.0,Rock
329,494,3.0,Blues
329,1073,3.0,Punk
329,802,5.0,Hip-Hop
330,707,2.0,Electronic
330,1580,4.0,Alternative
330,2336,5.0,Contemporary
330,265,5.0,absolute music
330,318,4.0,Orchestral
330,2028,4.0,Punk
330,1032,3.0,Anime
330,1249,5.0,Anime
330,1252,3.0,Anime
330,2353,3.0,Contemporary
330,1639,1.0,Anime
330,165,2.0,R&B
330,1704,4.0,Hip-Hop
330,1407,1.0,Electronic
330,58,4.0,absolute music
330,2916,3.0,Alternative
330,1777,1.0,Classical
330,899,4.0,Rock
330,3246,4.0,Country
330,1179,3.0,Rock
330,349,3.0,Anime
330,293,5.0,Electronic
330,589,3.0,Punk
330,1610,3.0,Hip-Hop
330,246,5.0,Punk
330,342,4.0,Rock
330,628,3.0,Country
330,1198,2.0,Punk
330,164,3.0,Classical
330,1466,3.0,Hip-Hop
330,50,4.0,Contemporary
330,1608,3.0,Contemporary
330,1094,5.0,R&B
330,1081,3.0,Orchestral
330,150,2.0,R&B
330,25,3.0,Orchestral
330,22,3.0,absolute music
330,207,4.0,Orchestral
330,1188,3.0,Blues
330,300,3.0,Country
330,457,4.0,country music
330,16,3.0,Contemporary
330,1172,5.0,country music
330,497,4.0,Hip-Hop
330,110,4.0,Classical
330,527,5.0,Electronic
330,480,3.0,absolute music
330,1285,4.0,Alternative
330,2278,3.0,Classical
330,1035,5.0,Rock
330,337,3.0,absolute music
330,508,3.0,Hip-Hop
330,32,4.0,Hip-Hop
330,1617,2.0,Blues
330,3256,3.0,Rap
330,3100,4.0,Classical
330,350,4.0,R&B
330,3095,3.0,Contemporary
330,231,2.0,R&B
330,924,1.0,Electronic
330,1028,1.0,Blues
330,593,1.0,Alternative
330,595,4.0,R&B
331,69122,4.0,country music
331,256,2.0,Alternative
331,4571,3.0,Rap
331,5618,4.0,Contemporary
331,2470,3.0,Classical
331,762,1.5,Rap
331,527,4.5,Electronic
331,3107,3.5,Rap
331,4963,4.5,Jazz
331,24,4.0,absolute music
331,2803,4.0,Classical
331,2657,4.0,Classical
331,5991,5.0,Rock
331,80463,5.0,Electronic
331,196,3.0,Jazz
331,2717,1.0,Anime
331,2005,5.0,Alternative
331,3911,1.5,Anime
332,8957,4.0,Anime
332,6377,1.5,Rap
332,7022,5.0,Country
332,2167,4.5,Punk
332,1089,5.0,Country
332,7153,0.5,Rap
332,1372,0.5,R&B
332,6874,5.0,Hip-Hop
332,1376,0.5,Punk
332,5378,0.5,Alternative
332,3535,3.0,Rock
332,6333,1.5,Rock
332,552,0.5,Anime
332,158,0.5,Anime
332,7438,5.0,absolute music
332,1375,0.5,Punk
332,1690,4.5,Anime
332,5418,1.5,Country
332,315,3.5,absolute music
332,32587,5.0,Hip-Hop
332,145,4.5,Country
332,1320,4.0,Classical
332,163,3.5,Hip-Hop
332,70,5.0,Contemporary
333,2501,4.0,country music
333,2028,4.0,Punk
333,4886,4.5,Rock
333,56174,4.0,Country
333,589,4.0,Punk
333,109487,4.5,Electronic
333,588,3.5,Rap
333,2918,4.0,Hip-Hop
333,54001,4.0,Rap
333,2431,4.5,absolute music
333,1954,5.0,Electronic
333,4022,4.0,Rock
333,47610,4.5,absolute music
333,8970,4.5,R&B
333,5218,5.0,absolute music
333,858,4.5,Jazz
333,3916,4.0,Hip-Hop
333,4306,4.5,Rap
333,8360,4.0,Contemporary
333,3996,4.0,Punk
333,54286,4.5,Punk
333,30707,4.5,Hip-Hop
333,78499,4.0,Orchestral
333,3751,4.0,Blues
333,63082,4.0,Rock
333,116797,5.0,Punk
333,8665,4.5,Classical
333,5989,4.5,Rap
333,33615,4.5,Blues
333,79132,5.0,Rock
333,8529,5.0,Orchestral
333,80463,3.0,Electronic
333,68954,3.5,Alternative
333,356,4.5,Contemporary
333,4014,4.5,Rap
333,54272,2.5,Blues
333,6377,4.0,Rap
333,81845,4.0,Anime
333,3114,4.0,Classical
333,1,4.0,Classical
333,1527,4.5,Punk
333,5418,4.5,Country
333,6539,4.5,Hip-Hop
333,72998,4.5,R&B
333,7293,4.5,Electronic
333,318,5.0,Orchestral
333,4995,5.0,Rock
333,527,5.0,Electronic
333,2571,5.0,Hip-Hop
333,953,4.0,Jazz
333,2324,5.0,Classical
333,1265,2.5,Electronic
333,912,4.0,Country
334,778,3.0,country music
334,260,4.0,Rock
334,2959,4.0,Alternative
334,44191,3.5,Anime
334,2571,4.0,Hip-Hop
334,116797,4.0,Punk
334,6016,5.0,Country
334,79132,4.0,Rock
334,112552,4.5,Hip-Hop
334,122882,4.5,country music
334,60069,4.0,Country
334,99114,5.0,Jazz
334,858,5.0,Jazz
334,318,4.0,Orchestral
334,356,5.0,Contemporary
334,1917,3.0,Jazz
334,46578,3.0,Rock
334,68954,3.5,Alternative
334,1,5.0,Classical
334,2355,3.0,Rap
334,8873,3.0,R&B
334,48394,3.0,R&B
334,6874,3.5,Hip-Hop
334,296,5.0,Orchestral
334,115713,3.0,absolute music
334,2028,5.0,Punk
334,81834,2.0,Rap
334,3462,5.0,Orchestral
334,3147,4.0,Jazz
335,969,4.0,R&B
335,4223,4.0,Anime
335,63082,4.0,Rock
335,1287,3.0,Country
335,1212,4.0,Rock
335,922,3.5,country music
335,3147,4.0,Jazz
335,2949,2.5,Rap
335,1293,4.5,Jazz
335,1096,4.0,Classical
335,2739,4.0,R&B
335,858,5.0,Jazz
336,908,4.0,Rap
336,1207,5.0,Jazz
336,1250,5.0,R&B
336,356,5.0,Contemporary
336,1,2.0,Classical
336,1269,1.0,Jazz
336,954,3.0,Blues
336,904,5.0,Classical
336,1387,1.0,Rap
336,260,5.0,Rock
336,919,5.0,Orchestral
336,933,3.0,Classical
336,527,5.0,Electronic
336,953,5.0,Jazz
336,922,4.0,country music
336,1084,1.0,Rock
336,1372,2.0,R&B
336,926,5.0,Orchestral
336,1204,1.0,Rap
336,923,1.0,Punk
336,912,3.0,Country
336,1019,3.0,absolute music
337,1196,5.0,Contemporary
337,1356,5.0,Jazz
337,541,4.0,Contemporary
337,1376,4.0,Punk
337,1345,2.0,Rock
337,1339,1.0,Rap
337,1321,1.0,Electronic
337,2167,1.0,Punk
337,1200,4.0,Rap
337,1206,4.0,absolute music
337,2160,1.0,Rock
337,329,5.0,Blues
337,260,4.0,Rock
337,1199,5.0,Electronic
337,589,5.0,Punk
338,47,4.0,Blues
338,168,3.0,Anime
338,34,4.0,Blues
338,282,3.0,Jazz
338,39,3.0,R&B
338,265,3.0,absolute music
338,357,4.0,absolute music
338,185,3.0,Rap
338,480,3.0,absolute music
338,17,4.0,Orchestral
338,364,4.0,R&B
338,508,4.0,Hip-Hop
338,500,3.0,Punk
338,236,3.0,absolute music
338,62,4.0,Blues
338,509,4.0,Rock
338,193,2.0,Rap
338,2,3.0,Jazz
338,110,3.0,Classical
338,25,4.0,Orchestral
338,36,4.0,Electronic
338,296,3.0,Orchestral
338,153,3.0,country music
338,300,3.0,Country
338,150,4.0,R&B
338,224,4.0,Electronic
338,225,3.0,Classical
338,515,3.0,country music
338,141,3.0,Rap
338,355,4.0,Orchestral
338,595,4.0,R&B
338,344,3.0,Rap
338,350,3.0,R&B
338,454,3.0,Orchestral
338,337,5.0,absolute music
338,158,3.0,Anime
338,410,4.0,Classical
338,457,3.0,country music
338,292,3.0,Hip-Hop
338,377,3.0,Rock
338,648,4.0,Rock
338,597,3.0,Rock
338,235,4.0,Rock
338,161,3.0,Contemporary
338,356,4.0,Contemporary
338,588,3.0,Rap
338,31,3.0,Electronic
338,527,5.0,Electronic
338,208,3.0,Rock
338,539,3.0,Punk
338,593,5.0,Alternative
338,318,4.0,Orchestral
338,590,3.0,Contemporary
338,367,4.0,Orchestral
338,105,3.0,Country
338,589,5.0,Punk
338,592,3.0,Classical
339,1196,3.0,Contemporary
339,7143,3.5,Orchestral
339,474,3.0,R&B
339,5952,4.0,Anime
339,5418,3.5,Country
339,1210,4.0,Contemporary
339,145,3.5,Country
339,7153,4.0,Rap
339,2012,4.5,Electronic
339,5995,5.0,country music
339,2268,4.5,R&B
339,30707,5.0,Hip-Hop
339,2028,4.5,Punk
339,91500,2.0,Anime
339,6874,2.0,Hip-Hop
339,79132,5.0,Rock
339,6365,3.5,Alternative
339,4018,4.5,Anime
339,73017,4.0,Rock
339,6539,4.0,Hip-Hop
339,293,5.0,Electronic
339,33679,3.5,Punk
339,53125,4.0,Punk
339,6378,4.5,Anime
339,2571,5.0,Hip-Hop
339,1198,2.5,Punk
339,377,4.0,Rock
339,541,3.0,Contemporary
339,7438,2.0,absolute music
339,1036,4.0,absolute music
339,8644,4.5,Blues
339,2692,4.5,R&B
339,99114,2.5,Jazz
339,54286,3.5,Punk
339,1573,4.5,Punk
339,858,3.0,Jazz
339,3578,5.0,Alternative
339,110,4.5,Classical
339,3949,3.5,Classical
339,3006,4.5,Classical
339,318,5.0,Orchestral
339,109487,4.0,Electronic
339,266,4.0,Anime
339,1608,2.5,Contemporary
339,527,5.0,Electronic
339,70286,4.0,Contemporary
339,92259,5.0,Country
339,91542,3.5,Punk
339,2273,4.0,Contemporary
339,165,3.0,R&B
339,260,3.0,Rock
339,356,5.0,Contemporary
339,1527,4.0,Punk
339,2278,4.5,Classical
339,74458,5.0,Punk
339,47,4.5,Blues
339,1270,4.0,country music
339,786,3.0,Electronic
339,1249,5.0,Anime
339,3147,4.5,Jazz
339,1370,3.5,Jazz
340,858,5.0,Jazz
340,1222,3.0,Country
340,2085,2.5,Electronic
340,1954,3.5,Electronic
340,2571,3.5,Hip-Hop
340,4262,4.5,R&B
340,1221,5.0,R&B
340,2542,5.0,Alternative
340,3578,4.0,Alternative
340,5952,5.0,Anime
340,6,4.0,Electronic
340,1036,3.5,absolute music
340,318,5.0,Orchestral
340,293,4.0,Electronic
340,77561,3.0,Anime
340,3617,2.5,Rap
340,5989,5.0,Rap
340,1704,5.0,Hip-Hop
340,364,5.0,R&B
340,1291,4.0,Punk
340,4993,5.0,Punk
340,356,5.0,Contemporary
340,47,5.0,Blues
340,296,3.5,Orchestral
341,2396,4.0,Country
341,1959,4.0,Contemporary
341,2947,0.5,Blues
341,2890,5.0,Classical
341,1272,3.5,country music
341,1172,4.0,country music
341,1947,3.0,Hip-Hop
341,1960,3.5,Classical
341,1748,0.5,Contemporary
341,31,4.5,Electronic
341,2707,4.0,Blues
341,14,4.0,Country
341,1343,4.0,Anime
341,2336,4.0,Contemporary
341,1267,3.5,Blues
342,903,4.0,absolute music
342,1343,4.0,Anime
342,1278,5.0,Punk
342,1610,3.0,Hip-Hop
342,3114,4.0,Classical
342,647,3.0,Anime
342,1952,4.0,Rock
342,1573,2.0,Punk
342,1962,5.0,Orchestral
342,1959,4.0,Contemporary
342,14,3.0,Country
342,2243,3.0,Rap
342,2313,4.0,Hip-Hop
342,919,4.0,Orchestral
342,1955,4.0,Alternative
342,2712,4.0,Jazz
342,1214,4.0,Hip-Hop
342,912,5.0,Country
342,2529,4.0,Anime
342,1213,5.0,R&B
342,1198,4.0,Punk
342,800,5.0,absolute music
342,899,4.0,Rock
342,916,5.0,Orchestral
342,1219,4.0,R&B
342,1196,3.0,Contemporary
342,1103,4.0,Hip-Hop
342,1965,3.0,Country
342,306,5.0,Orchestral
342,908,5.0,Rap
342,911,5.0,Rock
342,2987,3.0,absolute music
342,904,5.0,Classical
342,2716,3.0,R&B
342,1204,5.0,Rap
342,2028,5.0,Punk
342,1704,5.0,Hip-Hop
342,1304,5.0,Electronic
342,440,4.0,Jazz
342,36,4.0,Electronic
342,2739,4.0,R&B
342,1267,4.0,Blues
342,1272,5.0,country music
342,150,5.0,R&B
342,1276,5.0,Rock
342,2657,3.0,Classical
342,1639,4.0,Anime
342,1250,4.0,R&B
342,1358,4.0,Classical
342,3104,5.0,Country
342,1090,4.0,absolute music
342,2694,3.0,Blues
342,2302,5.0,Classical
342,2795,4.0,Contemporary
342,2671,3.0,Anime
342,733,4.0,Blues
342,1228,5.0,Orchestral
342,260,4.0,Rock
342,2791,5.0,Hip-Hop
342,1234,5.0,Rap
342,1997,4.0,Rock
342,858,5.0,Jazz
342,2804,5.0,Punk
342,1265,5.0,Electronic
342,25,4.0,Orchestral
342,1252,5.0,Anime
342,1266,4.0,absolute music
342,1617,4.0,Blues
342,1682,3.0,absolute music
342,1208,4.0,Rock
342,2395,3.0,Hip-Hop
342,1220,4.0,Country
342,1953,4.0,Country
342,1968,3.0,Rock
342,954,5.0,Blues
342,1947,4.0,Hip-Hop
342,474,5.0,R&B
342,529,5.0,Classical
342,1961,5.0,Rap
342,2100,4.0,absolute music
342,2427,5.0,Anime
342,296,3.0,Orchestral
342,1185,4.0,Electronic
342,2406,3.0,Punk
342,58,5.0,absolute music
342,593,5.0,Alternative
342,923,5.0,Punk
342,2289,4.0,Electronic
342,508,3.0,Hip-Hop
342,1954,5.0,Electronic
342,1086,4.0,Blues
342,2973,4.0,Orchestral
342,318,5.0,Orchestral
342,924,5.0,Electronic
342,2871,4.0,Blues
342,3020,1.0,Jazz
342,5060,4.0,Rap
342,1307,5.0,Hip-Hop
342,866,5.0,Contemporary
342,1396,4.0,Anime
342,1680,5.0,Rap
342,2501,4.0,country music
342,509,4.0,Rock
342,2539,4.0,R&B
342,2985,2.0,Electronic
342,1387,4.0,Rap
342,300,4.0,Country
342,2268,5.0,R&B
342,1230,5.0,R&B
342,1073,4.0,Punk
342,1097,4.0,Blues
342,1193,5.0,Jazz
342,2291,4.0,R&B
342,1120,4.0,Punk
342,50,5.0,Contemporary
342,1221,5.0,R&B
342,1179,4.0,Rock
342,1247,5.0,Punk
342,162,3.0,Jazz
342,1259,5.0,Orchestral
342,1093,3.0,Jazz
342,1203,5.0,Electronic
342,920,5.0,Alternative
342,337,4.0,absolute music
342,2918,4.0,Hip-Hop
342,1094,3.0,R&B
342,1225,4.0,absolute music
342,953,5.0,Jazz
342,1231,5.0,Orchestral
342,2248,4.0,Anime
342,2396,4.0,Country
342,898,5.0,Electronic
342,902,4.0,absolute music
342,2942,3.0,Classical
342,367,4.0,Orchestral
342,527,5.0,Electronic
342,1271,5.0,Electronic
342,608,5.0,country music
342,1580,4.0,Alternative
342,1222,5.0,Country
342,246,5.0,Punk
342,1958,5.0,Classical
343,858,5.0,Jazz
343,1393,3.0,Classical
343,1552,4.0,Jazz
343,648,4.0,Rock
343,36,4.0,Electronic
343,62,2.0,Blues
343,802,1.0,Hip-Hop
343,785,3.0,Electronic
343,832,2.0,Hip-Hop
343,608,3.0,country music
343,1210,5.0,Contemporary
343,52,1.0,Contemporary
343,780,4.0,Rock
343,1407,4.0,Electronic
343,745,5.0,Country
343,866,4.0,Contemporary
343,733,5.0,Blues
343,661,4.0,Classical
343,260,5.0,Rock
343,1,5.0,Classical
343,1485,4.0,Punk
343,1042,5.0,Orchestral
343,32,4.0,Hip-Hop
343,1356,4.0,Jazz
343,1073,5.0,Punk
343,25,5.0,Orchestral
343,6,5.0,Electronic
343,778,5.0,country music
343,1060,5.0,R&B
343,852,4.0,country music
344,1094,3.0,R&B
344,485,2.0,Jazz
344,1380,4.0,Rap
344,1200,4.0,Rap
344,1092,3.0,R&B
344,50,5.0,Contemporary
344,597,2.0,Rock
344,224,5.0,Electronic
344,1088,3.0,Orchestral
344,593,5.0,Alternative
344,1079,5.0,Rock
344,165,3.0,R&B
344,1247,5.0,Punk
344,497,5.0,Hip-Hop
344,1204,4.0,Rap
344,1036,3.0,absolute music
344,329,3.0,Blues
344,29,3.0,Hip-Hop
344,292,3.0,Hip-Hop
344,349,4.0,Anime
344,1378,3.0,Blues
344,337,5.0,absolute music
344,529,4.0,Classical
344,1250,4.0,R&B
344,1186,4.0,Country
344,1291,5.0,Punk
344,367,3.0,Orchestral
344,1196,5.0,Contemporary
344,1090,5.0,absolute music
344,168,2.0,Anime
344,500,4.0,Punk
344,1307,3.0,Hip-Hop
344,185,3.0,Rap
344,153,1.0,country music
344,1240,4.0,Alternative
344,1275,3.0,R&B
344,225,4.0,Classical
344,1080,4.0,country music
344,288,3.0,Jazz
344,733,3.0,Blues
344,1274,4.0,absolute music
344,1124,4.0,Punk
344,377,3.0,Rock
344,543,4.0,Electronic
344,260,5.0,Rock
344,1259,4.0,Orchestral
344,296,4.0,Orchestral
344,1231,4.0,Orchestral
344,1258,3.0,country music
344,539,3.0,Punk
344,34,1.0,Blues
344,595,3.0,R&B
344,357,5.0,absolute music
344,1222,4.0,Country
344,1,4.0,Classical
344,527,4.0,Electronic
344,266,5.0,Anime
344,339,3.0,Anime
344,1347,2.0,absolute music
344,553,3.0,Classical
344,1265,4.0,Electronic
344,1263,5.0,absolute music
344,924,3.0,Electronic
344,1302,3.0,Jazz
344,1225,5.0,absolute music
344,39,3.0,R&B
344,413,4.0,Anime
344,1270,4.0,country music
344,253,5.0,Classical
344,480,2.0,absolute music
344,364,4.0,R&B
344,1220,4.0,Country
344,780,3.0,Rock
344,515,5.0,country music
344,1282,3.0,Hip-Hop
344,368,4.0,Country
344,440,4.0,Jazz
344,1233,4.0,R&B
344,161,4.0,Contemporary
344,1320,3.0,Classical
344,1214,3.0,Hip-Hop
344,509,3.0,Rock
344,293,4.0,Electronic
344,1370,3.0,Jazz
344,231,3.0,R&B
344,318,5.0,Orchestral
344,592,2.0,Classical
344,1091,3.0,Anime
344,1208,4.0,Rock
344,1210,5.0,Contemporary
344,541,5.0,Contemporary
344,481,4.0,Country
344,353,4.0,absolute music
344,589,4.0,Punk
344,47,5.0,Blues
344,1101,3.0,Jazz
344,1343,3.0,Anime
344,380,3.0,Alternative
344,1266,4.0,absolute music
344,587,3.0,Classical
344,508,4.0,Hip-Hop
344,1249,4.0,Anime
344,1219,3.0,R&B
344,457,4.0,country music
344,586,2.0,Orchestral
344,1246,5.0,Rap
344,778,5.0,country music
344,316,3.0,Contemporary
344,110,4.0,Classical
344,208,2.0,Rock
344,1377,2.0,Contemporary
344,1387,3.0,Rap
344,1376,3.0,Punk
344,1193,5.0,Jazz
344,52,4.0,Contemporary
344,1127,4.0,Contemporary
344,474,4.0,R&B
344,1125,3.0,Rap
344,350,4.0,R&B
344,590,3.0,Contemporary
344,1388,1.0,Hip-Hop
344,588,5.0,Rap
344,1136,4.0,Classical
344,1372,4.0,R&B
344,442,3.0,Alternative
344,1027,5.0,R&B
344,454,4.0,Orchestral
344,434,3.0,Country
344,1272,4.0,country music
344,1201,5.0,Country
344,356,5.0,Contemporary
344,431,5.0,absolute music
344,1203,4.0,Electronic
344,5,2.0,Punk
344,1097,3.0,Blues
344,144,3.0,country music
344,1198,5.0,Punk
344,1213,4.0,R&B
344,333,3.0,country music
345,2174,1.5,Country
345,1210,4.0,Contemporary
345,585,3.5,Jazz
345,924,3.5,Electronic
345,1220,5.0,Country
345,2571,4.5,Hip-Hop
345,45,3.5,Blues
345,329,2.0,Blues
345,1380,4.5,Rap
345,1219,5.0,R&B
345,8464,4.0,absolute music
345,1517,4.0,absolute music
345,253,2.0,Classical
345,3578,2.0,Alternative
345,377,2.0,Rock
345,2692,5.0,R&B
345,904,4.0,Classical
345,2396,5.0,Country
345,7438,4.5,absolute music
345,370,1.5,country music
345,4979,4.5,Country
345,2770,4.0,Blues
345,1,4.5,Classical
345,47,4.5,Blues
345,1302,2.5,Jazz
345,1375,3.5,Punk
345,4571,3.5,Rap
345,2959,5.0,Alternative
345,235,4.0,Rock
345,110,4.5,Classical
345,5299,3.5,Country
345,6874,5.0,Hip-Hop
345,1682,4.5,absolute music
345,293,3.0,Electronic
345,4226,4.5,country music
345,8961,5.0,Rock
345,1214,4.0,Hip-Hop
345,1358,4.5,Classical
345,1377,3.5,Contemporary
345,3949,4.5,Classical
345,4361,3.0,Hip-Hop
345,318,5.0,Orchestral
345,2641,2.5,country music
345,4641,5.0,Country
345,1270,3.5,country music
345,364,4.5,R&B
345,2918,5.0,Hip-Hop
345,1921,1.0,Electronic
345,2302,4.0,Classical
345,1285,4.5,Alternative
345,2076,3.5,Jazz
345,587,2.0,Classical
345,1304,4.0,Electronic
345,356,3.5,Contemporary
345,8784,4.0,Anime
345,5060,5.0,Rap
345,1252,4.5,Anime
345,3751,4.0,Blues
345,6,2.5,Electronic
345,1394,3.5,Rap
345,2890,4.5,Classical
345,141,3.5,Rap
345,4878,5.0,Alternative
345,25,4.0,Orchestral
345,527,4.5,Electronic
345,3471,4.5,Rap
345,353,4.0,absolute music
345,4022,4.0,Rock
345,7361,5.0,Classical
345,5952,4.5,Anime
345,2871,4.0,Blues
345,1222,4.0,Country
345,4306,4.0,Rap
345,2710,2.5,Contemporary
345,1213,5.0,R&B
345,2291,1.0,R&B
345,260,4.0,Rock
345,780,1.5,Rock
345,480,2.0,absolute music
345,5989,3.5,Rap
345,3977,2.0,Orchestral
345,2329,5.0,Rap
345,1193,5.0,Jazz
345,1376,3.0,Punk
345,2858,5.0,Contemporary
345,1196,4.5,Contemporary
345,5349,4.5,Classical
345,2723,4.0,Classical
345,592,3.5,Classical
345,3101,1.5,Electronic
345,4975,4.0,Rap
345,62,3.5,Blues
345,1617,4.0,Blues
345,1639,4.5,Anime
345,1291,4.0,Punk
345,5,2.0,Punk
345,588,4.0,Rap
345,2580,4.5,R&B
345,2502,4.0,Rap
345,30749,4.5,Rock
345,903,4.5,absolute music
345,7153,4.5,Rap
345,1584,4.5,country music
345,529,4.0,Classical
345,2628,3.5,Rap
345,1747,4.5,Punk
345,539,2.5,Punk
345,3317,5.0,Jazz
345,1094,4.5,R&B
345,3793,4.0,Anime
345,3994,4.5,R&B
345,4720,4.0,Rap
345,1228,2.5,Orchestral
345,36,2.5,Electronic
345,6870,4.0,country music
345,1208,5.0,Rock
345,858,5.0,Jazz
345,1080,4.0,country music
345,1215,3.5,Contemporary
345,223,5.0,Hip-Hop
345,2762,4.5,Rock
345,8970,3.0,R&B
345,1225,4.5,absolute music
345,2028,4.0,Punk
345,3114,4.5,Classical
345,608,5.0,country music
345,1206,5.0,absolute music
345,1372,2.0,R&B
345,1292,3.5,Rock
345,5378,3.5,Alternative
345,910,4.0,Orchestral
345,1374,3.5,Country
345,1250,5.0,R&B
345,196,2.0,Jazz
345,2791,4.5,Hip-Hop
345,296,5.0,Orchestral
345,32,5.0,Hip-Hop
345,8949,4.5,Punk
345,1641,4.0,Blues
345,111,5.0,Alternative
345,3052,3.5,Orchestral
345,1200,1.5,Rap
345,3897,5.0,Hip-Hop
345,50,4.5,Contemporary
345,2804,4.5,Punk
345,1276,4.5,Rock
345,1968,4.5,Rock
345,648,2.0,Rock
345,30810,4.5,Hip-Hop
345,2324,2.5,Classical
345,2712,2.5,Jazz
345,3298,4.0,Blues
345,4370,3.0,Rap
345,4034,3.0,absolute music
345,2700,5.0,R&B
345,6016,4.5,Country
345,344,0.5,Rap
345,1673,3.0,absolute music
345,4886,4.5,Rock
345,34,4.0,Blues
345,1259,5.0,Orchestral
345,1580,3.0,Alternative
345,1073,4.5,Punk
345,2657,1.5,Classical
345,1356,3.0,Jazz
345,4002,4.5,Country
345,4993,4.0,Punk
345,153,2.0,country music
345,1197,2.5,Anime
345,5991,3.5,Rock
345,6711,5.0,Blues
345,6377,4.5,Rap
